language,rank,headword,english_definition,english_translation,lemma,frequency,frequency_unit,pos,pronunciation,romanization,source,source_id,source_quality,milestone,word_unit,source_rank,annotation_source,translation_lemma,translation_method,translation_quality,translation_source,definition_lemma,definition_method,definition_source
ja,11,が,"indicates the subject of a verb; possessive used to connect nouns, most often seen in place names as ヶ; 's; used to introduce a new topic of discussion by way of a short preface or explanation; but","indicates the subject of a verb; possessive used to connect nouns, most often seen in place names as ヶ; 's; used to introduce a new topic of discussion by way of a short preface or explanation; but",が,38190,count,助詞-接続助詞 | 助詞-格助詞 | 助詞-終助詞 | 接続詞,ガ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,12,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,が,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,が,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,12,は,"marks the topic of the clause, sentence, or conversation; what about, how about, and (used without a predicate to ask for more information about something); Inserted between two verbs for emphasis","marks the topic of the clause, sentence, or conversation; what about, how about, and (used without a predicate to ask for more information about something); Inserted between two verbs for emphasis",は,36449,count,助詞-係助詞,ハ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,13,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,は,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,は,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,13,も,"too, also, as well; even; all, every; Used to emphasize amounts","too, also, as well; even; all, every; Used to emphasize amounts",も,36116,count,助詞-係助詞,モ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,14,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,も,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,も,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,14,に,marks the recipient of an action; to; marks the location at which something exists; in; at; see: で (de); marks the direction or destination of a movement; to; toward; into; marks the agent of a passive verb; by,marks the recipient of an action; to; marks the location at which something exists; in; at; see: で (de); marks the direction or destination of a movement; to; toward; into; marks the agent of a passive verb; by,に,35726,count,助詞-接続助詞 | 助詞-格助詞 | 助詞-終助詞,ニ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,15,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,に,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,に,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,15,よ,"indicates certainty, conviction, or emphasis; used to make an enthusiastic suggestion; used as a vocative particle to address someone; O","indicates certainty, conviction, or emphasis; used to make an enthusiastic suggestion; used as a vocative particle to address someone; O",よ,34443,count,助詞-終助詞,ヨ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,16,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,よ,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,よ,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,16,てる,contraction of ている (-te iru),contraction of ている (-te iru),てる,31973,count,助動詞,テル,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,18,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,てる,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,てる,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,17,何,"what; that thing (used in place of words you can't remember at the moment.); any, whatsoever, at all; what for? why?","what; that thing (used in place of words you can't remember at the moment.); any, whatsoever, at all; what for? why?",何,31320,count,代名詞 | 名詞-数詞,ナニ | ナン,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,21,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,何,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,何,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,18,って,"he/she/I/they/we said: a type of verbal quotation mark used for direct and indirect quotes, also similar to that when used as a coordinating conjunction; used to emphasize a word","he/she/I/they/we said: a type of verbal quotation mark used for direct and indirect quotes, also similar to that when used as a coordinating conjunction; used to emphasize a word",って,30126,count,助詞-副助詞,ッテ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,19,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,って,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,って,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,19,です,"form of だ (da), after uninflecting parts of speech: to be; indicates politeness","form of だ (da), after uninflecting parts of speech: to be; indicates politeness",です,29750,count,助動詞,デス,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,20,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,です,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,です,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,20,言う,"to say, to tell somebody; to call, to name, to give a name; to cry, to call, to make a noise (such as an animal)","to say, to tell somebody; to call, to name, to give a name; to cry, to call, to make a noise (such as an animal)",言う,28447,count,動詞-一般,イウ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,22,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,言う,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,言う,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,21,から,"from, out of; beginning with; from; beginning with; through; via","from, out of; beginning with; from; beginning with; through; via",から,28142,count,副詞 | 助詞-接続助詞 | 助詞-格助詞 | 名詞-普通名詞-一般 | 接続詞,カラ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,26,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,から,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,から,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,22,ない,"used to form derivative -i adjectives from other terms: having that quality, having that state; very much that quality or state; Used to form the negative of verbs: not, don't","used to form derivative -i adjectives from other terms: having that quality, having that state; very much that quality or state; Used to form the negative of verbs: not, don't",ない,26762,count,助動詞,ナイ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,23,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,ない,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,ない,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,23,為る,,,為る,26609,count,動詞-非自立可能,スル,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,24,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,,,,,,,
ja,24,ああ,"in that other way; oh!, ah!; expresses surprise; expresses affirmation","in that other way; oh!, ah!; expresses surprise; expresses affirmation",ああ,20909,count,副詞 | 感動詞-一般,アア,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,27,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,ああ,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,ああ,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,25,あっ,"ah!, oh!","ah!, oh!",あっ,20163,count,感動詞-一般,アッ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,28,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,あっ,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,あっ,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,26,無い,,,無い,19788,count,形容詞-非自立可能,ナイ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,29,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,,,,,,,
ja,27,はい,"yes; okay; understood, got it; here, present; right, so (agreement); uh-huh (acknowledgement that one is listening); no (in response to negative questions); agree; sorry? (What did you say?); general shout or call, compare English hey: go, start; stop, time's up (expressing a timing)","yes; okay; understood, got it; here, present; right, so (agreement); uh-huh (acknowledgement that one is listening); no (in response to negative questions); agree; sorry? (What did you say?); general shout or call, compare English hey: go, start; stop, time's up (expressing a timing)",はい,18554,count,感動詞-一般,ハイ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,30,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,はい,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,はい,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,28,あの,"similar to English er or umm, said when hesitating in speech; similar to English uh, space filler or pause during conversation","similar to English er or umm, said when hesitating in speech; similar to English uh, space filler or pause during conversation",あの,17073,count,感動詞-フィラー,アノ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,31,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,あの,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,あの,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,29,良い,good; enough; not wanted any more,good; enough; not wanted any more,良い,16754,count,形容詞-非自立可能,ヨイ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,33,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,良い,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,良い,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,30,けれど,informal form of けれども (keredomo),informal form of けれども (keredomo),けれど,16715,count,助詞-接続助詞 | 接続詞,ケレド,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,34,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,けれども,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,けれども,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,31,な,"sentence-final particle indicating emotion or mild emphasis; copula particle used after 形容動詞 (keiyōdōshi, often referred to in English teaching texts as -na adjective, literally “adjective verb”) to make them function as adjectives: that is; that are; indicates prohibition: don't","sentence-final particle indicating emotion or mild emphasis; copula particle used after 形容動詞 (keiyōdōshi, often referred to in English teaching texts as -na adjective, literally “adjective verb”) to make them function as adjectives: that is; that are; indicates prohibition: don't",な,14977,count,副詞 | 助詞-終助詞,ナ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,35,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,な,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,な,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,32,其れ,,,其れ,14879,count,代名詞,ソレ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,36,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,,,,,,,
ja,33,有る,,,有る,14795,count,動詞-非自立可能,アル,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,37,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,,,,,,,
ja,34,を,"A case particle; An accusative case particle: a grammatical marker following the direct object of a verb; away from, off; along, following a specified route, track, orbit, etc","A case particle; An accusative case particle: a grammatical marker following the direct object of a verb; away from, off; along, following a specified route, track, orbit, etc",を,14302,count,助詞-格助詞,ヲ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,38,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,を,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,を,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,35,ます,"expresses politeness toward and distance from the listener: vaguely similar to the social context indicated by the usted verb conjugation in Spanish, the vous conjugation in French, or the Sie conjugation in German; to do; expresses humbleness","expresses politeness toward and distance from the listener: vaguely similar to the social context indicated by the usted verb conjugation in Spanish, the vous conjugation in French, or the Sie conjugation in German; to do; expresses humbleness",ます,13085,count,助動詞,マス,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,40,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,ます,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,ます,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,36,もう,"already (having reached a certain situation or finished a certain action); Used to strengthen one's judgment or emotions; compare English already; already the time to do so; shortly, soon; more, further (used before quantifiers)","already (having reached a certain situation or finished a certain action); Used to strengthen one's judgment or emotions; compare English already; already the time to do so; shortly, soon; more, further (used before quantifiers)",もう,13061,count,副詞,モウ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,41,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,もう,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,もう,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,37,此れ,,,此れ,12030,count,代名詞,コレ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,42,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,,,,,,,
ja,38,行く,"to go; to come to one's place; to walk, to pass; to be delivered; to depart","to go; to come to one's place; to walk, to pass; to be delivered; to depart",行く,11909,count,動詞-一般 | 動詞-非自立可能,イク,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,43,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,行く,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,行く,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,39,さ,sentence-ending particle indicating emphasis; sentence-ending particle indicating familiarity or assertion; filler particle similar to ね (ne); to,sentence-ending particle indicating emphasis; sentence-ending particle indicating familiarity or assertion; filler particle similar to ね (ne); to,さ,11658,count,助詞-終助詞,サ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,44,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,さ,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,さ,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,40,まあ,"oh! dear! (expression of surprise); come on (used to express encouragement or invitation); well, yes (used to express partial agreement); well, perhaps (used to express that the speaker has a different perspective)","oh! dear! (expression of surprise); come on (used to express encouragement or invitation); well, yes (used to express partial agreement); well, perhaps (used to express that the speaker has a different perspective)",まあ,11274,count,副詞 | 感動詞-一般,マア,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,45,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,まあ,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,まあ,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,41,遣る,,,遣る,11064,count,動詞-非自立可能,ヤル,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,46,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,,,,,,,
ja,42,思う,"to think, to deem, to imagine, ponder, to speculate; to think that; to long for, to yearn for","to think, to deem, to imagine, ponder, to speculate; to think that; to long for, to yearn for",思う,9740,count,動詞-一般,オモウ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,48,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,思う,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,思う,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,43,成る,,,成る,9386,count,動詞-非自立可能,ナル,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,49,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,,,,,,,
ja,44,来る,to come (toward the speaker); to come; to be upon one; to come and stimulate; when it comes to,to come (toward the speaker); to come; to be upon one; to come and stimulate; when it comes to,来る,8709,count,動詞-非自立可能,クル,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,50,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,来る,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,来る,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,45,一寸,"one sun: a unit of length equivalent to a tenth of a 尺 (shaku, traditional Japanese foot as a unit of length), or approximately 3.03 centimeters; a short amount of time, distance, or mass","one sun: a unit of length equivalent to a tenth of a 尺 (shaku, traditional Japanese foot as a unit of length), or approximately 3.03 centimeters; a short amount of time, distance, or mass",一寸,8549,count,副詞,チョット,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,51,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,一寸,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,一寸,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,46,いや,"yuck, ew; no, incorrect; Exclamation of surprise in contrast to expectations; Exclamation used when one finds it difficult to onboard","yuck, ew; no, incorrect; Exclamation of surprise in contrast to expectations; Exclamation used when one finds it difficult to onboard",いや,8353,count,感動詞-一般,イヤ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,52,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,いや,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,いや,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,47,事,"thing; work, job, business; to serve, to work for","thing; work, job, business; to serve, to work for",事,8163,count,名詞-普通名詞-一般,コト,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,53,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,事,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,事,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,48,えっ,"huh?, eh?","huh?, eh?",えっ,7532,count,感動詞-一般,エッ,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,55,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,えっ,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,えっ,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
ja,49,一,"one, 1","one, 1",一,7391,count,名詞-数詞,イチ | ヒト,,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,cejc_202209,measured_spoken,500,short_unit_lemma,65,https://www2.ninjal.ac.jp/conversation/cejc/cejc-wc.html,一,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Japanese/,一,source_dictionary_gloss,https://kaikki.org/dictionary/Japanese/
